,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
7595,Alabama,God Must Have Spent a Little More Time on You (feat. *NSYNC),4R3BvvUm5fe8SCPs6287dY,0.112,0.607,278440,0.507,0.0,10,0.103,-8.294,1,0.0242,84.938,4,0.275
7596,Cole Swindell,Hey Y'all,0jgHUwPyki1mzZNErUhL96,0.0103,0.602,169547,0.851,0.0,11,0.191,-2.706,1,0.0393,111.96,4,0.631
7597,Eric Church,Broke Record,7aIDFDOtrGE8bNv5bFN9Zc,0.13,0.709,209787,0.624,0.00912,9,0.0446,-7.872,0,0.038,82.984,4,0.964
7598,Wade Bowen,West Texas Rain,17dwiQdacJbguupIX7GnVE,0.00437,0.37,255145,0.636,0.0,0,0.082,-6.587,1,0.0331,147.707,3,0.371
7599,Eric Church,A Man Who Was Gonna Die Young,4tLNKzcRv95bWCtwNpH4w6,0.951,0.511,193787,0.0971,0.0,11,0.106,-16.561,1,0.0442,134.936,4,0.397
7600,Mike Ryan,Red Eye Flight,5kmkloiiIsNNguBuYH6vqf,0.396,0.632,200644,0.661,0.0,9,0.254,-4.818,1,0.0252,139.954,4,0.642
7601,Sturgill Simpson,It Ain't All Flowers,69Rgsy7NjASkqeJUwEGsv6,0.0442,0.359,403760,0.612,0.000716,4,0.124,-9.412,1,0.0815,152.841,4,0.437
7602,Jon Pardi,Trash A Hotel Room,1HdrHZQ620XujjLf4SDYg9,0.0237,0.655,226267,0.639,0.0,6,0.345,-5.238,1,0.0238,102.957,4,0.441
7603,Florida Georgia Line,Bumpin' The Night,5ygp81TQpolYKghQjdYZpD,0.0843,0.456,221080,0.865,0.000512,1,0.108,-4.227,1,0.0316,151.978,4,0.363
7604,Jon Pardi,Empty Beer Cans,1JvF1A4iFynnOyvb8WKl6v,0.0192,0.645,209053,0.83,0.0,9,0.18,-4.39,1,0.0452,99.965,4,0.471
7605,Jon Pardi,Write You A Song,0OaMDKHLCkUNVnxvQbaiDQ,0.0917,0.544,185800,0.889,0.0,9,0.48,-3.777,1,0.0409,150.011,4,0.85
7606,Wade Bowen,Sun Shines on a Dreamer,36cmw1oeo5fkzOMTBMRxY6,0.16,0.486,253771,0.667,1.63e-05,0,0.124,-6.448,1,0.0283,94.867,4,0.255
7607,Cole Swindell,I Just Want You,7dZRDDJt0a2FqgEeFcunY7,0.126,0.471,235000,0.7,0.0,0,0.108,-4.343,1,0.0267,94.956,4,0.269
7608,Old Dominion,Wake up Loving You,1E1LaXgZRkBOljpGXtlR7B,0.0299,0.579,228013,0.499,2.51e-06,8,0.111,-8.195,1,0.0425,147.995,4,0.444
7609,Mike Ryan,Dancing All Around It,3IbZ8KbXhuee2F1eohrNmx,0.00823,0.418,214050,0.777,1.85e-05,11,0.206,-4.884,0,0.0292,172.156,4,0.452
7610,Eric Church,Roller Coaster Ride,1JfUMzuBnYNxBq7OgmhJAw,0.147,0.767,276373,0.703,0.162,9,0.105,-8.315,1,0.0335,120.003,4,0.874
7611,Tech N9ne Collabos,Hard (A Monster Made It),5OjBBglPoSFxgIpfaebuAD,0.00258,0.584,237613,0.848,0.0,2,0.826,-5.383,1,0.148,155.993,4,0.346
7612,Morgan Wallen,Story Of My Life - The Voice Performance,5BepBYx6CRZ2CSSmYHl1U2,0.0671,0.527,223141,0.808,5.24e-05,2,0.202,-7.075,1,0.0433,120.96,4,0.39
7613,C-Mob,Hollow Man,4ttnkDJFfE26vmPelQUSI7,0.109,0.843,297507,0.848,0.0,11,0.0714,-5.492,0,0.24,121.009,4,0.287
7614,Whiskey Myers,Headstone,4rQfCllOKfgfsZdwvRUT8G,0.145,0.393,259160,0.883,2.88e-05,2,0.341,-5.599,1,0.0729,89.983,4,0.39
7615,Jon Pardi,Love You From Here,6IZOFyH8xMfxdDOq4NyotO,0.193,0.418,213040,0.879,0.0,9,0.171,-4.502,1,0.0366,189.994,4,0.805
7616,Florida Georgia Line,Angel,4FHMYgQiGlji1CcYCCHzOT,0.0523,0.412,210307,0.964,0.00106,4,0.392,-3.744,0,0.0503,162.011,4,0.462
7617,Sturgill Simpson,Voices,7e8KTrlIt6SeImB3vM98ZF,0.602,0.573,167053,0.352,0.000185,2,0.229,-9.31,1,0.0419,90.982,3,0.624
7618,Micky & The Motorcars,One in a Lifetime Girl,3YHnA1FpCyxKxJ3fiCXN6J,0.0173,0.528,213360,0.728,1.14e-06,2,0.403,-4.952,1,0.0264,144.046,4,0.398
7619,Cody Johnson,Proud,6xg1QqOoXdgZhagOwzwGZV,0.144,0.431,205947,0.784,0.0,7,0.202,-4.904,1,0.0421,180.063,4,0.669
7620,Johnny Cash,Out Among the Stars,7FiJpVqkeiMHH3AzUgyJqx,0.591,0.641,180760,0.56,4.02e-05,0,0.0931,-7.728,1,0.0307,87.342,4,0.74
7621,Dan + Shay,Somewhere Only We Know,5B9YE5b1j6uJVGcfvjyjbw,0.108,0.587,186160,0.854,0.0,2,0.385,-4.457,1,0.0503,133.919,4,0.795
7622,Jawga Sparxxx,"Rippin It up (feat. Bubba Sparxxx, Boondock Kingz, Porch Matthews & Jawga Boyz)",6BOqVMxqQxkxknO3COfzrG,0.19,0.825,192215,0.468,0.0,10,0.323,-5.998,0,0.0477,91.032,4,0.24
7623,Carrie Underwood,Last Name,1ePtWetZ9PTQhQHjm7I3oQ,0.2,0.427,240733,0.883,0.0,3,0.105,-1.936,1,0.102,159.91,4,0.724
7624,Jon Pardi,Chasin' Them Better Days,0croVY19mnuq07RKfbSPfO,0.0402,0.573,263507,0.87,0.0,7,0.347,-5.02,1,0.0381,167.985,4,0.588
7625,Rittz,Bounce,5ROshySAFh5odQX66q0anm,0.078,0.827,235147,0.725,0.0,7,0.182,-9.866,1,0.0999,129.984,4,0.12
7626,Cody Johnson,Holes,2MXE5cIWke4AVIrXpr9Fg5,0.0574,0.47,220533,0.572,0.0,8,0.0902,-5.707,1,0.0283,131.962,4,0.422
7627,Morgan Wallen,Hey Brother - The Voice Performance,0RhNte3FBeIcXG9hC4LF2J,0.00821,0.601,189810,0.831,0.0,7,0.458,-6.163,0,0.0356,125.018,1,0.489
7628,Cole Swindell,Dozen Roses & a Six-Pack,3Ne1RRcRpIn2RBYyuidXcS,0.251,0.463,269120,0.723,2.27e-05,8,0.199,-4.01,1,0.0294,149.877,4,0.266
7629,Johnny Cash,I'm Movin' On (with Waylon Jennings),3xKLRPj0ZgrvPng2QIXtll,0.287,0.46,187493,0.889,0.00107,0,0.171,-8.143,1,0.14,198.043,4,0.712
7630,First Aid Kit,Emmylou - Spotify Sessions,7exdcu9SmgcrZ7hW9ZdcYo,0.142,0.336,304227,0.647,0.00616,6,0.826,-7.718,1,0.039,94.948,4,0.207
7631,Hunter Hayes,Tattoo,0Rm6GWdapFsg4Z6r2Ae3s8,0.128,0.6,196733,0.931,0.0,8,0.0688,-3.492,1,0.0681,96.954,4,0.716
7632,Eddie Money,Take Me Home Tonight,4TsTkffaD3xd3L7hSuwNTG,0.102,0.593,211467,0.856,0.0,1,0.106,-7.184,1,0.0398,132.779,4,0.755
7633,Steven Lee Olsen,Raised by a Good Time,0IsjGDAqohBEdZWVoTaMjI,0.0579,0.583,192987,0.859,0.0,2,0.11,-4.495,1,0.0402,142.071,4,0.607
7634,Kenny Chesney,Drink It Up,3bYYrC2lo0krPYuESCyfUe,0.00116,0.57,167360,0.949,0.0,2,0.274,-4.245,1,0.0407,116.04,4,0.845
7635,Dan + Shay,Party Girl,0jYwcoxlPCDXv5MkzmzoYB,0.454,0.538,232653,0.719,1.26e-06,10,0.15,-4.918,1,0.0278,134.025,4,0.467
7636,Charlie Farley,Stabbin' Cabin (feat. Danny Boone),5B0yWaKRDDcP8o3bqWdskv,0.0834,0.719,232707,0.733,0.0,7,0.21,-4.756,0,0.0648,96.966,4,0.548
7637,Chase Rice,How She Rolls,4LGlMGHwJGY8tUXQfZWUzm,0.00019,0.468,179076,0.926,0.00073,4,0.139,-4.404,1,0.0437,146.03,4,0.661
7638,Colt Ford,The High Life (feat. Chase Rice),4BdoRSMhsiaAXM71CAgbyc,0.0207,0.553,245354,0.846,0.0,7,0.103,-5.612,1,0.0389,149.985,4,0.962
7639,Dan + Shay,Stop Drop + Roll,2LNoMwodbEfYFaXY2loO5V,0.168,0.489,197187,0.789,0.0,1,0.143,-4.995,1,0.0323,175.914,4,0.764
7640,The Edgar Winter Group,Free Ride,52MmMUuyjO64Y1EiF7Y8KH,0.321,0.688,188880,0.739,0.011,9,0.174,-9.526,1,0.0744,124.065,4,0.77
7641,Morgan Wallen,Stay - The Voice Performance,5at0cOotJvh9GbKEfIea5g,0.0683,0.465,198019,0.781,0.0,1,0.255,-5.858,1,0.0338,141.971,4,0.488
7642,Cody Johnson,Baby's Blue,6RE56j6mvtaxSwZjkpV1bJ,0.187,0.606,227387,0.694,0.0,7,0.119,-5.357,1,0.0275,105.007,4,0.54
7643,Miranda Lambert,Platinum,4r7AGbkZDeYII8J93kRcrY,0.0314,0.665,191013,0.621,2.6e-05,0,0.12,-6.282,1,0.0253,100.038,4,0.408
7644,Chase Rice,50 Shades of Crazy,1ZT7y9KbzTwuyT51ch0jt0,0.00031,0.519,190292,0.97,0.0,11,0.104,-4.469,1,0.0422,151.984,4,0.774
7645,Adam Sanders,Nothin' to Do but Drink,1lhBlQHTd3Rn8Ct7nz8aeN,0.079,0.497,196863,0.835,1.49e-06,4,0.262,-4.545,1,0.0466,156.025,4,0.868
7646,The Lacs,Wylin' (Remix) [feat. Bubba Sparxxx & Charlie Farley],31FmTHVyWz1VXjPuyS8IqT,0.00856,0.789,302120,0.792,0.0,8,0.318,-4.673,1,0.155,113.013,4,0.952
7647,First Aid Kit,Stay Gold,1mqRT3LFIm4EEgfehauyOS,0.262,0.514,251000,0.74,4.7e-06,0,0.126,-4.377,1,0.0398,95.959,4,0.377
7648,Colt Ford,Dirty Side (feat. Walker Hayes),28ZNLu9kNIbeF2F3tze3XB,0.131,0.675,220131,0.879,0.0,1,0.0773,-4.98,0,0.1,80.024,4,0.92
7649,Jason Aldean,Sweet Little Somethin',0yLAJvnay8hXAU0exdXSXi,0.0649,0.628,204333,0.87,4.15e-05,9,0.349,-4.683,1,0.0455,119.975,4,0.622
7650,Justin Moore,Home Sweet Home,1gHSBPekN3PzARL8q2fxhS,0.0198,0.416,232373,0.788,0.0,5,0.296,-4.768,1,0.0486,148.341,4,0.375
7651,Chase Rice,Beer With the Boys,4HAIVqPyz9dcmqirGIXGlg,0.00251,0.524,208676,0.891,0.0,8,0.27,-4.299,1,0.048,141.959,4,0.776
7652,Demun Jones,Boondocks,3pP4DZJtZ20Mz4Nen59Z9e,0.0082,0.478,235600,0.723,0.0,11,0.137,-5.621,0,0.385,82.938,4,0.417
7653,C-Mob,Bump in the Night,25GVi0OcnE5TuCknAIzaFk,0.00409,0.643,249333,0.694,0.0389,1,0.255,-5.998,1,0.266,79.95,4,0.132
7654,Johnny Cash,Ballad of a Teenage Queen,5HwAaXDLVDgVcoGIjDRANK,0.583,0.678,130827,0.407,0.0,3,0.121,-11.037,0,0.055,97.957,4,0.641
7655,Jelly Roll,Sunday Morning,7G4etOcLxQsd8LkcVCBeOH,0.078,0.527,236411,0.657,0.0,10,0.242,-5.492,1,0.112,156.782,4,0.421
7656,Dan + Shay,Parking Brake,1OLsgmQxn3bOoc3cqyIPyE,0.0971,0.513,216293,0.836,0.0,6,0.11,-5.391,1,0.0355,90.014,4,0.633
7657,Sturgill Simpson,A Little Light,0622Y9gelxWauDWwd5ZmSU,0.138,0.623,99773,0.572,0.0,5,0.132,-7.105,1,0.0323,109.377,4,0.844
7658,Dylan Scott,Makin' This Boy Go Crazy,7iM44xYu5DpsosNxVF32C9,0.434,0.577,190987,0.731,5.23e-06,10,0.108,-6.117,1,0.0384,92.569,4,0.57
7659,Sturgill Simpson,Panbowl - Bonus Track,67Nplzu0xrOz1BD56gx8ho,0.76,0.606,182373,0.321,0.00112,2,0.095,-9.533,1,0.0295,91.327,4,0.502
7660,Bottleneck,I Might Be a Redneck (feat. Jawga Boyz),4QKdh4BunFAHkv51cmEcmh,0.00886,0.671,207387,0.842,0.0,2,0.111,-4.381,1,0.116,150.983,3,0.464
7661,Johnny Cash,Baby Ride Easy (with June Carter Cash),3uktHVijqOMqLKhXQSTmrY,0.657,0.619,161533,0.727,0.0,9,0.16,-6.493,1,0.0408,121.698,4,0.697
7662,Cody Johnson,Hurtin',3Nvh2G6LziUGKAGF7YBFfq,0.0407,0.487,243040,0.821,0.0,0,0.272,-4.221,1,0.0406,139.957,4,0.539
7663,Chase Rice,Look at My Truck,3nd43CEbT11MUQVIh7GGiL,0.00627,0.455,196130,0.842,0.0,9,0.34,-4.483,1,0.0386,160.019,4,0.543
7664,Bob Dylan,Positively 4th Street - Single Version,4heMx0OAwfILu13Lf0VbBM,0.817,0.556,247867,0.463,0.0,6,0.116,-10.79,1,0.0268,109.586,4,0.764
7665,Carrie Underwood,"Jesus, Take the Wheel",00pFKTsXTYfLwGlNnUYETw,0.657,0.285,226040,0.511,0.0,2,0.111,-2.981,1,0.0304,152.05,4,0.138
7666,Carrie Underwood,Undo It,4Oq3R4drZZfGWdxbhKrPvb,0.111,0.476,177333,0.847,0.0,2,0.0478,-2.191,1,0.0595,156.229,4,0.663
7667,Dan + Shay,Close Your Eyes,4mU34hKHwdLfrk8eSPo1zZ,0.499,0.523,236587,0.459,0.0,6,0.148,-10.745,1,0.0269,141.99,4,0.564
7668,Whiskey Myers,Colloquy,07I73OcZ1dTXd0WmtSNfKk,0.481,0.232,372627,0.489,0.000947,0,0.391,-7.936,1,0.0298,142.606,3,0.0913
7669,Mike Ryan,When I Drink Beer,1DGhsZlMVw4k389OSn75Mm,0.132,0.591,234634,0.631,1.13e-06,4,0.0806,-6.782,1,0.0275,77.006,4,0.516
7670,Carrie Underwood,Mama's Song,4pPIWWOny4xWSiSRPsIY1c,0.443,0.354,240507,0.664,0.0,7,0.0835,-5.413,1,0.0352,79.742,3,0.235
7671,Carrie Underwood,Temporary Home,2debnSAcyNCJnR5ysByXDX,0.719,0.432,268800,0.353,0.0,0,0.0897,-6.341,1,0.0258,81.289,4,0.19
7672,Rittz,Crown Royal,1OqCzu9y3wrAuMvcW9BK1i,0.00611,0.776,289440,0.683,0.00448,1,0.131,-9.133,1,0.0762,116.007,4,0.301
7673,Colt Ford,Outshine Me,3uWtFB1m61OqYpgzD7CDcX,0.00391,0.754,232290,0.778,0.0,9,0.279,-5.536,1,0.0603,132.013,4,0.943
7674,Kenny Chesney,The Big Revival,1P1znjxsoIBwExWZ1aDjlc,0.000107,0.603,191320,0.785,0.221,0,0.0945,-5.041,1,0.0258,92.996,4,0.279
7675,Damien Jurado,Ohio - filous Remix,6W4GTXLYX8HkmZGmVkfrSC,0.58,0.599,245960,0.699,0.276,1,0.108,-7.588,0,0.1,120.927,4,0.296
7676,Dierks Bentley,Pretty Girls,3ePPGjEegSWIEpt8qjx6ve,0.0143,0.571,218840,0.713,0.00295,1,0.184,-7.48,0,0.0297,143.978,4,0.538
7677,Clay Walker,Fall,5E5qobIPLh5K9opkag3J1C,0.193,0.55,217080,0.543,0.0,0,0.0994,-6.986,1,0.0287,138.003,4,0.208
7678,Kacey Musgraves,The Trailer Song,6Q0q9YC2NylEWTsVqGkiX9,0.511,0.503,204760,0.418,0.0,9,0.306,-7.647,1,0.0287,145.694,3,0.306
7679,Dustin Lynch,Middle Of Nowhere,2gb4qTehq9HcuovnrnDX8Q,0.0409,0.472,231667,0.671,0.0,6,0.0997,-6.18,1,0.0338,141.986,4,0.403
7680,Johnny Cash,I Drove Her Out of My Mind,7g0vEUHzcgDDvasACM3YfR,0.687,0.722,178240,0.63,0.0,2,0.305,-7.508,1,0.0686,97.761,4,0.825
7681,Dolly Parton,I Will Always Love You (with Vince Gill),55g4K059GVclNmL71tBYgQ,0.807,0.444,197773,0.169,0.0,8,0.0974,-13.799,1,0.0313,132.316,4,0.156
7682,Carrie Underwood,All-American Girl,5Mma25t3nzqRksf4Z1Lzq2,0.0412,0.617,212173,0.835,0.0,9,0.296,-2.111,1,0.0305,123.986,4,0.738
7683,Johnny Cash,There You Go,59KDSrnRMOsxPGPCBaRA1R,0.824,0.776,137347,0.631,0.0174,10,0.162,-14.149,1,0.0463,97.299,4,0.93
7684,The Swon Brothers,Later On,7lG4154Md1Kw7BMg56Pt4s,0.0544,0.411,217160,0.903,0.0,2,0.104,-2.948,1,0.144,180.078,4,0.614
7685,Clay Walker,Fore She Was Mama,5YLZSQxDy1RQh5NFPAy9NS,0.337,0.606,220027,0.702,0.0,2,0.13,-4.691,1,0.0263,84.969,4,0.632
7686,Colt Ford,Farm Life (feat. Justin Moore),0tZ0i4h3kOgWR8zpYrJOi4,0.0979,0.62,203725,0.909,0.0,8,0.388,-3.685,1,0.0918,83.99,4,0.631
7687,Carrie Underwood,Cowboy Casanova,3GAf6qSgBHm3t80FYD7tyh,0.0284,0.598,236973,0.82,0.0,5,0.119,-2.469,1,0.0566,119.975,4,0.55
7688,Little Big Town,Pain Killer,7kieCiVmj4StWHclc04u3M,0.247,0.552,191600,0.734,0.0,6,0.358,-3.843,1,0.05,161.965,4,0.829
7689,Kenny Chesney,Beer Can Chicken,3X67nUl5Nei420ZEz8cFAu,0.00284,0.433,247267,0.871,0.0,7,0.0866,-4.61,1,0.0424,164.03,4,0.597
7690,Blake Mills,Don't Tell Our Friends About Me,4ktZEbOKEnx5svwITaKwqK,0.654,0.738,319707,0.553,0.00195,10,0.106,-8.056,1,0.0351,124.882,4,0.66
7691,Tom MacDonald,Wannabe,5O1BFfvy5A4oqwbuvKTDJ8,0.496,0.663,236198,0.549,0.0,0,0.163,-10.376,1,0.229,89.946,4,0.44
7692,Emily Hackett,Take My Hand (The Wedding Song) [feat. Will Anderson],5bWZd1TOdlA1uOVhP6Vu0e,0.663,0.592,238421,0.465,0.000776,3,0.0918,-10.008,1,0.0279,75.976,4,0.283
7693,Dustin Lynch,What You Wanna Hear,5mrLGGHW5pinvoOssuUqG1,0.00829,0.446,211680,0.741,0.0,8,0.158,-5.874,1,0.0396,152.131,4,0.636
7694,Trisha Yearwood,In Another's Eyes (with Garth Brooks),2KvXtMHWhHjRDMgEC8MJsz,0.722,0.494,214867,0.378,2.85e-06,2,0.0939,-8.108,1,0.0355,134.871,4,0.296
7695,Dallas Smith,Tippin' Point,0QZkIHhTUvNbvSkx5Z98jE,0.0385,0.561,177347,0.983,3.91e-05,1,0.197,-3.689,1,0.066,146.036,4,0.783
7696,Upchurch,Raise Hell and Eat Cornbread,33nU1Wdh8LKm8pMf96CTeg,0.0524,0.638,195976,0.711,0.0,0,0.12,-7.626,1,0.342,78.929,4,0.585
7697,Brad Paisley,Me and Jesus (Extra Special Bonus Track),6a0zu7tOqPUHQfoP7YJ9nS,0.432,0.485,201707,0.282,0.0,7,0.11,-8.949,1,0.0298,139.136,4,0.406
7698,Whiskey Myers,Shelter from the Rain,6kNhAShSevfTl8SCRuIqDb,0.124,0.531,216720,0.622,2.64e-05,7,0.14,-5.636,1,0.0256,103.144,4,0.223
7699,Old Dominion,Dirt on a Road,0Nbt4RXC43rLB7Pej7Le68,0.0337,0.658,179600,0.775,0.0,1,0.41,-4.669,1,0.048,153.96,4,0.893
7700,Jason Aldean,Two Night Town,1u6Ni98NiRqeiwe47DpMsA,0.658,0.348,200013,0.408,0.00241,4,0.348,-7.353,1,0.0364,143.503,4,0.408
7701,Blackberry Smoke,Good One Coming On,4znq6wqSKy5YdEt98d8z13,0.0205,0.315,228565,0.816,6.65e-05,7,0.986,-7.084,1,0.048,81.524,4,0.496
7702,Sara Evans,Better Off (feat. Vince Gill) (feat. Vince Gill),6xoSCb45HMjYZ09piFEQYI,0.395,0.448,239987,0.565,1.32e-06,1,0.101,-5.062,1,0.0306,140.054,4,0.266
7703,Nikki Lane,Right Time,33bIBZTNim7ZxKrhEAXYyu,0.0785,0.562,201667,0.639,0.00142,8,0.35,-8.188,1,0.03,107.86,4,0.514
7704,Arlo McKinley,I've Got Her,0nlMLuDBGapZMYpsqOxb6f,0.435,0.511,236383,0.273,0.000474,6,0.332,-10.725,0,0.0256,104.716,4,0.0979
7705,Lee Brice,Girls In Bikinis,0vypTZQuTUjIJl3nAIKyij,0.00541,0.778,193707,0.567,0.0,7,0.315,-9.906,1,0.0323,104.023,4,0.489
7706,Cole Swindell,Down Home Boys,72bEHvkU7j8kVk53F0FhNz,0.0222,0.492,173987,0.834,0.0,1,0.195,-4.304,1,0.0456,185.966,4,0.502
7707,Willie Watson,Midnight Special,0VqwHizFyYikBc77WtCsgo,0.758,0.599,278633,0.269,0.0,11,0.0768,-9.321,1,0.0616,123.566,4,0.494
7708,Dierks Bentley,Sounds Of Summer,0IWGIreGx4YtYMOBALFqnm,0.0333,0.533,201973,0.873,2.73e-06,4,0.297,-6.942,1,0.0405,154.019,4,0.73
7709,Jacob Bryant,This Side of Sober,1RJZBphlJpPbVvBkge6V5O,0.224,0.536,237507,0.791,0.000101,1,0.111,-5.958,0,0.0379,141.936,4,0.373
7710,Johnny Paycheck,Fifteen Beers,4367DxsReCBdioo9s78qTE,0.211,0.688,158800,0.528,0.0,0,0.342,-11.115,1,0.0335,139.71,4,0.893
7711,Jason Aldean,If My Truck Could Talk,4R5cgEChRn510EA70QomJR,0.33,0.541,210693,0.692,1.04e-05,7,0.115,-6.037,1,0.0408,144.176,4,0.28
7712,Florida Georgia Line,If I Die Tomorrow,5HUViu3FZoTl7b0CmjPwFn,0.0231,0.471,219773,0.972,4.55e-05,1,0.103,-2.582,0,0.0457,142.002,4,0.312
7713,Johnny Cash,If I Told You Who It Was,4Dlb3TR2DCRHUz35WYG9qO,0.778,0.63,183693,0.657,0.0,7,0.152,-8.076,1,0.115,92.015,4,0.789
7714,Sara Evans,Slow Me Down,6Zf4AMWgnUDobtAixiIqnZ,0.214,0.597,196160,0.602,0.00032,7,0.313,-4.99,1,0.0292,91.999,4,0.262
7715,Cole Swindell,Brought to You by Beer,2H3qnQaszcjAFvGgeylaZQ,0.302,0.527,190680,0.924,0.0,4,0.183,-3.501,1,0.0833,165.957,4,0.861
7716,Carrie Underwood,Before He Cheats,3SjQ4I8IHB8HljhIrkGq3G,0.243,0.502,198987,0.786,0.0,6,0.157,-2.195,0,0.0425,147.939,4,0.28
7717,Blake Shelton,Buzzin' (feat. RaeLynn),1j9JbLULlyeUltlcowiEhI,0.551,0.76,225640,0.82,3.41e-05,2,0.115,-5.891,1,0.0282,95.996,4,0.896
7718,Rascal Flatts,Payback,59tG0RUCwkbLQtJCf8xJkq,0.00734,0.542,180800,0.957,1.96e-05,2,0.185,-5.009,1,0.045,158.0,4,0.752
7719,Cody Johnson,Bottle It Up,6zZsGKDtt9wpuuXOSswTYy,0.33,0.51,200342,0.82,0.0,1,0.648,-3.884,1,0.0669,166.046,4,0.807
7720,Mike Ryan,Bad Reputation,0icfvcZgDWltdFtgBZNUB2,0.0302,0.645,219613,0.799,2.43e-06,11,0.351,-5.085,0,0.0293,105.018,4,0.558
7721,Mud Digger,Standard American,0jHdGEormLZmo2agC1to7P,0.0323,0.72,209053,0.922,0.0,11,0.452,-4.827,0,0.113,93.004,4,0.687
7722,Jon Pardi,Happens All The Time,3B3oOpAeuYy9QOFqrOD7jL,0.14,0.521,202093,0.661,0.0,7,0.188,-5.504,1,0.0286,169.909,4,0.692
7723,Chase Rice,Jack Daniels and Jesus,60jWQUd0i5NCBto74DFp2p,0.645,0.53,235670,0.503,1.18e-06,2,0.18,-6.461,0,0.0293,135.772,4,0.386
7724,Jason Aldean,"Old Boots, New Dirt",2WOmIhqliJf6AdkjyMs601,0.14,0.555,173933,0.834,2.06e-05,0,0.152,-4.624,1,0.0371,153.894,4,0.761
7725,Lady A,Long Stretch Of Love,6QlmzxCyQGBnp3C2CoaNB3,0.0796,0.534,171747,0.937,0.0,1,0.0476,-2.267,1,0.0504,102.161,4,0.484
7726,Carrie Underwood,Remind Me - duet with Brad Paisley,10yIZv28DUZPHkdqJfzEZs,0.0533,0.484,253000,0.78,1.27e-06,5,0.507,-3.275,1,0.0312,140.758,4,0.311
7727,Love and Theft,Night That You'll Never Forget,7miPrGyudA7iuKcPyGKubZ,0.046,0.558,217533,0.796,0.0,9,0.629,-5.106,1,0.0297,140.035,4,0.583
7728,Tim McGraw,Tiny Dancer,7uQG1fOTqbvo3SYOnqm8hj,0.348,0.491,309333,0.665,0.0,0,0.292,-7.256,1,0.0269,155.549,4,0.442
7729,Moonshine Bandits,On the Run (feat. Durwood Black),260i98SdVIMrpYYMTDKGAW,0.0484,0.677,233840,0.598,0.0,1,0.0947,-5.317,1,0.0452,90.047,4,0.0764
7730,Hurray For The Riff Raff,Blue Ridge Mountain,2y9IwrkkEVfWpKgPotxf8Q,0.911,0.607,153547,0.477,0.128,9,0.333,-8.585,1,0.0301,87.208,4,0.873
7731,Chase Rice,Party up (feat. Colt Ford),3R1AWrE3Pg7uJayuzlFa62,0.0238,0.54,193447,0.924,0.0,9,0.301,-6.054,1,0.0449,153.981,4,0.604
7732,Jason Aldean,Too Fast,7GiNDSdH9xpCctG6FSZ55A,0.358,0.597,202307,0.702,5.1e-06,9,0.191,-4.575,1,0.032,141.959,4,0.469
7733,Florida Georgia Line,Dirt - Acoustic Remix,2tGeKBHF2LezykN5E6zQah,0.115,0.644,228227,0.86,0.0,2,0.172,-4.796,1,0.0286,122.014,4,0.63
7734,Miranda Lambert,Another Sunday in the South,0nb1lylqpHJsHfPUqHvpSN,0.116,0.515,230853,0.685,0.0,0,0.102,-6.127,1,0.0295,170.075,4,0.651
7735,Dan + Shay,19 You + Me - Acoustic; Live,07zz0TZzJechGIT70aY0WZ,0.571,0.416,221707,0.422,0.0,6,0.161,-8.11,1,0.0279,150.607,3,0.703
7736,Jana Kramer,Love,0KyohJ1pXzL1EiApRpNz57,0.28,0.599,204880,0.668,0.0,8,0.109,-5.247,1,0.0293,101.939,4,0.299
7737,Carrie Underwood,Wasted,7p7ogqHrCofMhzLQUJulvn,0.133,0.535,273040,0.788,0.0,8,0.0755,-2.569,1,0.0351,94.993,4,0.285
7738,Rittz,White Rapper,1eYlkwIdnPXdnAm64mRL2E,0.0152,0.586,218787,0.867,0.0,1,0.201,-6.911,1,0.135,116.03,4,0.461
7739,Jason Aldean,Laid Back,4eJpURza5Bohp55WVquN07,0.0918,0.602,184093,0.827,1.37e-05,2,0.373,-4.282,1,0.0339,104.987,4,0.776
7740,Arlo McKinley,This Damn Town,5lVpS5dNlUxSPcUycl9SKL,0.288,0.54,191740,0.349,2.8e-06,7,0.115,-9.655,1,0.0287,110.097,4,0.297
7741,Lady A,One Great Mystery,1wOg8Vnh5c2WrVQCQS0TXv,0.319,0.523,214813,0.526,0.0,1,0.237,-6.157,1,0.0261,153.867,4,0.434
7742,Johnny Cash,The General Lee,6r4k7KQ0o3Mia57QCjlWNO,0.754,0.573,172000,0.762,0.558,0,0.811,-10.754,1,0.0517,112.081,4,0.546
7743,Miranda Lambert,Old Sh!t,7nRl82OQNxuZRQmg2T7OYN,0.285,0.423,165200,0.507,0.0,3,0.102,-8.6,1,0.0319,184.364,4,0.639
7744,First Aid Kit,Shattered & Hollow,2RuT0bwvNrCOPey7afGpVW,0.321,0.672,244507,0.489,1.12e-05,0,0.0686,-6.478,1,0.0301,107.07,4,0.151
7745,Dustin Lynch,After Party,5JS6IMCihH8U8kTSvyfksO,0.000588,0.434,195573,0.795,0.0,7,0.392,-4.989,1,0.0339,83.904,4,0.235
7746,Miranda Lambert,Bathroom Sink,0YV73fsl9Wzlj61EPspjJ3,0.0181,0.454,245907,0.827,3.91e-06,7,0.114,-6.318,1,0.0485,132.687,4,0.355
